trackId,initialFrame,finalFrame,Frame_nums,width,length,class,CrossType,Signal_Violation_Behavior
112,2093,2298,206,0.6949097696225512,1.748954114480665,motorcycle,StraightCross,red-light running
113,2121,2291,171,0.6935961490473391,1.7011918298787192,bicycle,StraightCross,No violation of traffic lights
116,2248,2423,176,0.7089419479521298,1.56475440284644,motorcycle,StraightCross,red-light running
121,2305,2404,100,1.8686887659451943,4.765742570557157,car,StraightCross,No violation of traffic lights
122,2344,2515,172,0.7568808514034563,1.548160074768567,motorcycle,StraightCross,red-light running
123,2384,2613,230,0.6718887570992484,1.6726934840437861,bicycle,StraightCross,red-light running
126,2438,2548,111,0.7403232203475352,1.7563213003044689,motorcycle,StraightCross,red-light running
127,2477,2574,98,0.8536570873942619,1.9871141255986717,motorcycle,StraightCross,red-light running
128,2519,2707,189,2.0524331062494383,5.291037243806301,car,StraightCross,No violation of traffic lights
130,2525,2725,201,1.8940706481793932,5.0589576655731205,car,StraightCross,No violation of traffic lights
133,2552,2691,140,0.8347172196672225,1.7187999850543856,motorcycle,StraightCross,red-light running
134,2553,2794,242,0.897878366732754,1.8267316901443362,motorcycle,StraightCross,red-light running
136,2605,2743,139,1.7210883902826999,4.629082360772438,car,StraightCross,No violation of traffic lights
137,2621,2778,158,1.8397492044020174,4.795480897128499,car,StraightCross,No violation of traffic lights
139,2642,2748,107,1.8726856094487159,4.8074449630941,car,StraightCross,No violation of traffic lights
140,2657,2794,138,1.6969832076490958,4.378070480594219,car,StraightCross,No violation of traffic lights
141,2663,2797,135,1.5788907968292467,3.511134100969898,car,StraightCross,No violation of traffic lights
142,2701,2828,128,1.7996394065970376,4.72464207240369,car,StraightCross,No violation of traffic lights
143,2718,2854,137,1.8330262384400644,4.86352047163261,car,StraightCross,No violation of traffic lights
146,2794,2870,77,1.9385767209957923,4.950060142879875,car,StraightCross,No violation of traffic lights
149,2846,2911,66,0.816217266004239,2.0450817718242535,motorcycle,StraightCross,No violation of traffic lights
152,2900,3006,107,0.7308978947925872,1.6724710461809589,motorcycle,StraightCross,red-light running
153,2911,3205,295,0.6474989001000041,1.6488264365069305,bicycle,StraightCross,red-light running
155,2943,3039,97,1.8693820299609085,4.89449020863855,car,StraightCross,No violation of traffic lights
157,2954,3453,500,1.773698997756414,4.763736634429312,car,StraightCross,No violation of traffic lights
159,2999,3469,471,1.5339833353292047,4.298963975620019,truck,StraightCross,No violation of traffic lights
160,3001,3231,231,0.7079400433019,1.5604707463205745,motorcycle,StraightCross,red-light running
161,3008,3337,330,0.6503526890836555,1.5877192366331248,bicycle,StraightCross,red-light running
162,3011,3426,416,1.9018067826819844,4.682131396958288,car,StraightCross,No violation of traffic lights
164,3046,3113,68,1.733035609336633,4.384749627700379,car,StraightCross,No violation of traffic lights
165,3048,3121,74,0.7337234223910044,1.4913307309864512,motorcycle,StraightCross,No violation of traffic lights
168,3103,3163,61,1.9122443642099551,4.674996450568225,car,StraightCross,No violation of traffic lights
169,3106,3175,70,0.8363300780826941,1.8853693226918433,motorcycle,StraightCross,No violation of traffic lights
170,3121,3436,316,1.945554175049768,5.079553846837966,car,StraightCross,No violation of traffic lights
173,3250,3315,66,1.7025547396632517,3.61927407601081,car,StraightCross,No violation of traffic lights
176,3371,3510,140,0.7612767001842052,1.6035667835576226,motorcycle,StraightCross,red-light running
177,3394,3647,254,0.6886177922373462,1.6652196605497207,bicycle,StraightCross,No violation of traffic lights
178,3396,3467,72,0.734633189719953,2.1389191446104676,motorcycle,StraightCross,No violation of traffic lights
179,3452,3650,199,0.6447433047957867,1.632145712784443,bicycle,StraightCross,No violation of traffic lights
182,3523,3735,213,1.9279027607653159,4.95708324116824,car,StraightCross,No violation of traffic lights
183,3511,3571,61,0.794001888818995,2.06530556522847,motorcycle,StraightCross,No violation of traffic lights
185,3540,3616,77,0.7402057318832804,1.9822232052869075,motorcycle,StraightCross,No violation of traffic lights
187,3579,4122,544,0.6778281751481466,1.4841073587170737,bicycle,StraightCross,red-light running
190,3630,3890,261,0.6527710834496324,1.5980312007451765,bicycle,StraightCross,red-light running
191,3688,3757,70,2.1034439901693003,5.795305144044034,truck,StraightCross,No violation of traffic lights
193,3708,4147,440,1.9655414163489588,4.93317536752769,car,StraightCross,No violation of traffic lights
194,3721,3785,65,1.7467332259074517,4.393715334118246,car,StraightCross,No violation of traffic lights
196,3774,4272,499,1.6942850958870082,4.432786204763241,car,StraightCross,No violation of traffic lights
197,3840,3987,148,0.6758253329213648,1.6001229695223158,bicycle,StraightCross,No violation of traffic lights
198,3846,4119,274,1.9552781962855206,4.992808881304976,car,StraightCross,No violation of traffic lights
199,3888,4215,328,0.813521414962084,1.9335620004471215,motorcycle,StraightCross,No violation of traffic lights
203,3969,4103,135,0.7281895547752628,1.8067022230269427,motorcycle,StraightCross,red-light running
206,4057,4452,396,0.7509403698186247,1.579862438302332,motorcycle,StraightCross,red-light running
208,4086,4184,99,0.7325394352937159,1.98991644490516,motorcycle,StraightCross,No violation of traffic lights
209,4109,4158,50,1.8422186511131011,4.814161003651356,car,StraightCross,No violation of traffic lights
213,4182,4326,145,0.7198916424480544,1.6077796472987917,motorcycle,StraightCross,No violation of traffic lights
214,4197,4580,384,0.9328697007675559,1.6363926202397214,bicycle,StraightCross,No violation of traffic lights
215,4208,4422,215,0.9366780652875136,1.8333823491225874,motorcycle,StraightCross,red-light running
218,4243,4416,174,1.906146576627065,4.318446515507488,car,StraightCross,No violation of traffic lights
220,4252,4398,147,0.8517408821431857,1.701838341588419,motorcycle,StraightCross,red-light running
223,4415,4919,505,1.756852071479959,4.582396939488204,car,StraightCross,No violation of traffic lights
224,4409,4487,79,0.7087285011193398,1.6707063116581156,motorcycle,StraightCross,No violation of traffic lights
225,4427,4845,419,1.6906084186326487,3.399096261664667,car,StraightCross,No violation of traffic lights
227,4468,4590,123,0.800211913234409,1.9479989736598715,motorcycle,StraightCross,red-light running
229,4508,4909,402,0.6392697747561741,1.5259456680639671,bicycle,StraightCross,red-light running
231,4603,4659,57,0.7390822046454911,1.5545812284447489,motorcycle,StraightCross,No violation of traffic lights
232,4614,4702,89,0.8230850139360611,2.1066406265760493,motorcycle,StraightCross,red-light running
234,4652,4870,219,1.8707170929758503,4.991747256935606,car,StraightCross,No violation of traffic lights
235,4679,4885,207,1.8608197959910173,4.9548751253709,car,StraightCross,No violation of traffic lights
239,4752,5172,421,0.6932988616445094,1.6204892641908717,bicycle,StraightCross,No violation of traffic lights
241,4776,4885,110,1.9930873699644387,5.026215410817292,car,StraightCross,No violation of traffic lights
242,4795,5094,300,0.8824021498539699,2.42691748979165,tricycle,StraightCross,No violation of traffic lights
245,5014,5107,94,1.8330218437016172,4.543061849757589,car,StraightCross,No violation of traffic lights
247,4842,4947,106,0.8156893842069379,2.2623725148247096,motorcycle,StraightCross,No violation of traffic lights
248,4887,4987,101,1.964043386792648,5.083156646197716,car,StraightCross,No violation of traffic lights
250,4999,5084,86,0.7355411995389576,1.679401776079473,motorcycle,StraightCross,red-light running
252,5037,5273,237,0.6799996037253678,1.6880036694878335,bicycle,StraightCross,red-light running
256,5075,5217,143,0.8104843921816497,1.8200375743351407,motorcycle,StraightCross,red-light running
257,5076,5239,164,0.5883797203829072,1.6457428038050457,bicycle,StraightCross,No violation of traffic lights
261,5153,5229,77,0.6959579471561429,1.5310059569576528,motorcycle,StraightCross,No violation of traffic lights
266,5394,5440,47,1.6202507750337316,3.5422899413890945,car,StraightCross,yellow-light running
267,5406,5726,321,0.6769280058880919,1.7030244393520078,bicycle,StraightCross,red-light running
270,5462,5710,249,0.7276980052130088,1.5890756346412378,bicycle,StraightCross,red-light running
274,5519,5866,348,1.0881744041109012,2.6457228703914395,tricycle,StraightCross,No violation of traffic lights
275,5525,5620,96,1.7002878895997653,4.437608478244135,car,StraightCross,No violation of traffic lights
278,5597,5734,138,1.7858867233100857,4.67146234354489,car,StraightCross,No violation of traffic lights
279,5595,5745,151,0.7273608637460246,1.709657777452087,motorcycle,StraightCross,No violation of traffic lights
282,5622,5698,77,1.9183277771019684,5.212135844338842,car,StraightCross,No violation of traffic lights
284,5644,5873,230,0.6523630926981951,1.4724651501532462,bicycle,StraightCross,yellow-light running
285,5665,5742,78,1.8500933883687165,4.969529936400095,car,StraightCross,yellow-light running
286,5696,5765,70,2.020203064711992,4.926147666882831,car,StraightCross,yellow-light running
287,5744,5905,162,0.7152778166811367,1.857617432402192,motorcycle,StraightCross,red-light running
290,5807,6021,215,0.6464935291474943,1.6815913938097884,bicycle,StraightCross,red-light running
291,5811,5869,59,1.6970247431781866,4.285883899426932,car,StraightCross,No violation of traffic lights
292,5824,5886,63,1.8581890550447613,4.788773311856273,car,StraightCross,No violation of traffic lights
295,5876,6237,362,1.842256705320424,4.626107514858375,car,StraightCross,No violation of traffic lights
296,5885,6005,121,0.8139778792618234,1.9249949652594958,motorcycle,StraightCross,red-light running
298,5894,6360,467,0.6596504983851272,1.786368274513371,bicycle,StraightCross,red-light running
308,6146,6279,134,0.6637882916177893,1.5506937959413563,motorcycle,StraightCross,No violation of traffic lights
309,6160,6367,208,0.6803249569381132,1.6293062574282917,bicycle,StraightCross,No violation of traffic lights
310,6185,6294,110,0.8135286711182738,2.0069322611572997,motorcycle,StraightCross,No violation of traffic lights
313,6282,6410,129,0.6754126692307942,1.7220207969890133,motorcycle,StraightCross,No violation of traffic lights
314,6315,6556,242,0.731998020543193,1.6823100276534808,bicycle,StraightCross,No violation of traffic lights
315,6318,6528,211,0.6359810446300066,1.6560204462079477,bicycle,StraightCross,No violation of traffic lights
317,6447,6535,89,1.837363929917401,4.703732783698014,car,StraightCross,No violation of traffic lights
320,6386,6471,86,1.7438965927602237,3.9560507960344697,car,StraightCross,yellow-light running
321,6396,6656,261,0.8788086268937098,1.6375987863111312,motorcycle,StraightCross,red-light running
322,6400,6700,301,0.9423329134761822,2.001951219978987,motorcycle,StraightCross,red-light running
323,6424,6934,511,1.7247146581087252,4.671280971301991,car,StraightCross,No violation of traffic lights
325,6440,6969,530,1.9102186507040722,4.9650931771320215,car,StraightCross,No violation of traffic lights
326,6480,6545,66,2.0229450127987176,5.009071221479951,car,StraightCross,No violation of traffic lights
327,6500,6636,137,0.652248599420846,1.6852532765647499,bicycle,StraightCross,No violation of traffic lights
331,6534,6683,150,0.6502715931464482,1.637303198800601,bicycle,StraightCross,No violation of traffic lights
333,6588,6705,118,0.7023262137695536,1.543573625129098,motorcycle,StraightCross,No violation of traffic lights
334,6626,6796,171,0.7278197413529559,1.8262845062088249,motorcycle,StraightCross,red-light running
338,6728,6811,84,0.7368645609058071,1.7337874760453895,motorcycle,StraightCross,No violation of traffic lights
340,6740,7000,261,0.7174748222007601,1.576045178257531,bicycle,StraightCross,No violation of traffic lights
344,6830,6955,126,1.9469913980352327,5.045513510847324,car,StraightCross,No violation of traffic lights
346,7038,7234,197,0.6401611584019973,1.64251270818878,bicycle,StraightCross,red-light running
347,7043,7106,64,1.8838820021205607,4.8113440933247285,car,StraightCross,No violation of traffic lights
349,7061,7191,131,0.7547999091680689,1.5674270008964943,motorcycle,StraightCross,red-light running
352,7119,7630,512,1.9029370069863845,4.932046062158477,car,StraightCross,No violation of traffic lights
353,7147,7382,236,0.9140598723431744,1.6998122519546304,motorcycle,StraightCross,red-light running
354,7160,7255,96,1.8252172648828708,4.370183038747671,car,StraightCross,No violation of traffic lights
355,7177,7709,533,1.0859834209400185,1.5933774862306582,motorcycle,StraightCross,No violation of traffic lights
357,7182,7608,427,1.9119033645962549,4.835992266030394,car,StraightCross,No violation of traffic lights
359,7224,7650,427,1.8534167736311356,4.461497429775767,car,StraightCross,No violation of traffic lights
360,7235,7615,381,1.8078780289801741,4.741757464879111,car,StraightCross,No violation of traffic lights
362,7262,7324,63,1.7185349132525591,4.02232977413789,car,StraightCross,No violation of traffic lights
366,7375,7418,44,1.8617149908582404,4.75953305994617,car,StraightCross,No violation of traffic lights
367,7393,7600,208,1.8882399742291143,4.8468052614950325,car,StraightCross,No violation of traffic lights
368,7389,7646,258,1.918407030440113,4.882310684880598,car,StraightCross,No violation of traffic lights
369,7439,7666,228,2.035847637965492,5.221251665314867,car,StraightCross,No violation of traffic lights
370,7444,7517,74,0.7032086374730113,1.5432951260094012,motorcycle,StraightCross,No violation of traffic lights
371,7463,7689,227,1.1777526420944147,1.7352169093530883,motorcycle,StraightCross,No violation of traffic lights
374,7556,7674,119,0.7291858510574324,1.6634382817764657,motorcycle,StraightCross,No violation of traffic lights
376,7640,7727,88,0.6940498685503405,1.593789492044395,motorcycle,StraightCross,red-light running
377,7657,7729,73,1.0444194824546051,2.5572114183930763,motorcycle,StraightCross,red-light running
382,7722,7787,66,1.9382435779285234,4.724927216366536,car,StraightCross,No violation of traffic lights
383,7756,7823,68,1.98632058822197,4.940530890328128,car,StraightCross,No violation of traffic lights
386,7803,8048,246,0.6469003941926224,1.622247134026177,bicycle,StraightCross,red-light running
387,7835,8071,237,0.69395528712573,1.6727277574251433,bicycle,StraightCross,red-light running
388,7872,8316,445,1.9005835540785998,4.849797361772238,car,StraightCross,No violation of traffic lights
389,7899,7979,81,0.7166926227287722,1.6143014692308775,motorcycle,StraightCross,No violation of traffic lights
392,7968,8005,38,0.8987926369542567,2.1104033003899834,motorcycle,StraightCross,No violation of traffic lights
394,8054,8409,356,0.6996575310999853,1.7263149346808364,bicycle,StraightCross,red-light running
395,8055,8303,249,1.0286877379380257,1.8609908947304177,motorcycle,StraightCross,red-light running
396,8077,8321,245,0.7186374877897431,1.9331143447448245,motorcycle,StraightCross,red-light running
397,8134,8180,47,1.8974014813537252,4.728760562930942,car,StraightCross,No violation of traffic lights
398,8142,8350,209,0.6523036302691009,1.674030526690577,bicycle,StraightCross,red-light running
399,8158,8194,37,1.7839828332264829,4.752510309859907,car,StraightCross,No violation of traffic lights
401,8173,8310,138,1.685454131999374,3.874400924444856,car,StraightCross,No violation of traffic lights
402,8205,8258,54,1.722004133550576,4.532480318244991,car,StraightCross,red-light running
404,8238,8387,150,0.7073685666461811,1.4737187259728681,motorcycle,StraightCross,No violation of traffic lights
405,8537,8611,75,1.755388389420968,4.265100304452817,car,StraightCross,No violation of traffic lights
406,8276,8695,420,0.7387342146584372,1.5594308706088864,bicycle,StraightCross,No violation of traffic lights
407,8280,8396,117,1.740252444837413,4.429168712832171,car,StraightCross,No violation of traffic lights
412,8385,8459,75,1.9541214325399856,4.714690345678986,car,StraightCross,No violation of traffic lights
413,8405,8582,178,0.8361047129749056,1.691903108787013,motorcycle,StraightCross,No violation of traffic lights
414,8417,8624,208,1.744874312034252,4.451323615898723,car,StraightCross,No violation of traffic lights
415,8454,8580,127,0.8093024875016658,1.979778126145862,motorcycle,StraightCross,yellow-light running
416,8468,8600,133,0.7377268378401916,1.8529646336560524,motorcycle,StraightCross,yellow-light running
417,8532,8661,130,0.6813366020537889,1.6784697449834292,bicycle,StraightCross,No violation of traffic lights
418,8542,9023,482,1.7459700728443006,4.660152328171787,car,StraightCross,No violation of traffic lights
419,8566,8630,65,1.7703748362512075,4.70689157799373,car,StraightCross,No violation of traffic lights
422,8600,8656,57,1.8345221461319499,4.783777197894674,car,StraightCross,No violation of traffic lights
424,8620,8664,45,1.9136408948028851,4.797958059712197,car,StraightCross,No violation of traffic lights
427,8712,8833,122,0.621649454072965,1.5266807836267067,bicycle,StraightCross,red-light running
429,8806,9042,237,1.934261800307755,4.905759682649089,car,StraightCross,No violation of traffic lights
430,8785,9022,238,0.639004329946358,1.7399081486960866,bicycle,StraightCross,red-light running
433,8833,8903,71,1.8425808922043265,4.747628623843805,car,StraightCross,No violation of traffic lights
435,8867,8954,88,0.7743181956898789,2.0540080081289878,motorcycle,StraightCross,red-light running
437,8937,9056,120,1.837925774507776,4.817817689813929,car,StraightCross,No violation of traffic lights
438,8965,9101,137,1.7168641296599383,4.401302820345951,car,StraightCross,No violation of traffic lights
441,9001,9155,155,0.6562447760315177,1.6160859796562577,bicycle,StraightCross,red-light running
442,9005,9256,252,0.735982348678428,1.6379603522230928,bicycle,StraightCross,No violation of traffic lights
445,9047,9218,172,0.7113970215105514,1.5910527709411493,bicycle,StraightCross,No violation of traffic lights
449,9186,9719,534,0.7229189126050645,1.8700276622626222,motorcycle,StraightCross,No violation of traffic lights
452,9247,9746,500,1.7372008089302116,3.399956299646135,car,StraightCross,No violation of traffic lights
457,9301,9454,154,0.7794065927853867,1.5786021137394861,motorcycle,StraightCross,red-light running
459,9341,9464,124,0.8146358048754542,2.4476321106040766,motorcycle,StraightCross,red-light running
460,9347,9445,99,0.7515814029333004,2.0294936430431982,motorcycle,StraightCross,red-light running
461,9367,9508,142,0.7381399039800532,1.6214713927294622,motorcycle,StraightCross,red-light running
462,9367,9454,88,0.9141431414178631,2.0390707341152865,motorcycle,StraightCross,red-light running
465,9442,9673,232,0.8416689153598232,1.778443866480766,motorcycle,StraightCross,red-light running
466,9449,9676,228,0.6844200615500902,1.6137541493334135,bicycle,StraightCross,red-light running
468,9457,9766,310,0.6284301798828226,1.691204867524301,bicycle,StraightCross,red-light running
469,9495,9685,191,0.7668786822310182,1.9344663257988401,motorcycle,StraightCross,red-light running
470,9493,9550,58,1.9137798038056208,4.7081364527172695,car,StraightCross,No violation of traffic lights
471,9501,9704,204,0.6409611126419094,1.6433012543573822,bicycle,StraightCross,red-light running
473,9548,9948,401,0.6603291577667063,1.8102775399258924,bicycle,StraightCross,No violation of traffic lights
475,9539,9710,172,1.8963609048116108,4.831833710557247,car,StraightCross,No violation of traffic lights
476,9568,9641,74,1.823852895608588,4.680791977841023,car,StraightCross,No violation of traffic lights
477,9616,9838,223,0.6732778422142126,1.6354841821712687,bicycle,StraightCross,No violation of traffic lights
479,9644,9734,91,0.8020117879441065,2.1781619474141487,motorcycle,StraightCross,No violation of traffic lights
480,9655,9792,138,1.813271153165844,4.814810288442414,car,StraightCross,No violation of traffic lights
482,9673,9784,112,0.8456753124240999,1.730407758203648,motorcycle,StraightCross,No violation of traffic lights
483,9672,9936,265,0.6687383180038919,1.624428108214868,bicycle,StraightCross,No violation of traffic lights
488,9704,9824,121,0.7922278421543743,1.8772764033143758,motorcycle,StraightCross,red-light running
489,9709,9806,98,1.8084226533757857,4.393166424476639,car,StraightCross,No violation of traffic lights
490,9726,9828,103,0.7526675292186078,2.178577629459096,motorcycle,StraightCross,No violation of traffic lights
492,9773,9989,217,0.6386349646457722,1.620550785028918,bicycle,StraightCross,red-light running
494,9793,10025,233,0.796012811826993,1.6885558210431277,motorcycle,StraightCross,No violation of traffic lights
499,9962,10080,119,0.6560344761633267,1.6447787525799569,bicycle,StraightCross,No violation of traffic lights
501,10045,10162,118,0.6644935653419884,1.6249787092357848,bicycle,StraightCross,No violation of traffic lights
508,10149,10248,100,1.1165807006495312,2.986649171123584,tricycle,StraightCross,No violation of traffic lights
512,10246,10360,115,0.7807631099787912,2.027187392517743,motorcycle,StraightCross,No violation of traffic lights
4,0,328,329,0.7801177422135342,1.696527271153867,bicycle,LeftTurn,No violation of traffic lights
26,46,158,113,0.6828985711636548,1.6399138568096263,motorcycle,LeftTurn,red-light running
33,142,240,99,0.7725526010198895,1.7308942258754625,motorcycle,LeftTurn,red-light running
34,155,342,188,0.6503251119226012,1.699138346406476,bicycle,LeftTurn,No violation of traffic lights
36,189,309,121,1.8951560241869632,4.949810871010037,car,LeftTurn,No violation of traffic lights
40,277,480,204,0.6138924608373432,1.508534277290451,motorcycle,LeftTurn,No violation of traffic lights
51,580,652,73,0.7822751866590246,1.8571723833706721,motorcycle,LeftTurn,red-light running
54,670,803,134,1.7865249756470167,4.539335971718332,car,LeftTurn,No violation of traffic lights
58,851,970,120,2.4916305884409713,7.272695768817926,truck,LeftTurn,No violation of traffic lights
60,775,872,98,0.8100461380420115,2.154936881464982,motorcycle,LeftTurn,yellow-light running
65,886,998,113,0.7246961545943372,1.7470445972210666,motorcycle,LeftTurn,red-light running
77,1199,1576,378,0.6771565671564094,1.6353544177630286,motorcycle,LeftTurn,yellow-light running
78,1247,1661,415,1.8539771664799662,3.986615149874226,car,LeftTurn,No violation of traffic lights
80,1279,1675,397,2.038668293598534,3.9672990097691594,car,LeftTurn,No violation of traffic lights
84,1396,1509,114,0.7880453586299406,1.7432901121940791,motorcycle,LeftTurn,No violation of traffic lights
91,1583,1639,57,0.9270064516697772,2.0664745366940873,motorcycle,LeftTurn,No violation of traffic lights
95,1671,1779,109,0.7750621601159046,1.694586177920749,motorcycle,LeftTurn,No violation of traffic lights
96,1723,2035,313,1.927717891191555,5.089588426039155,car,LeftTurn,No violation of traffic lights
99,1833,1907,75,1.806726206252047,4.559210197047497,car,LeftTurn,No violation of traffic lights
118,2254,2418,165,0.6588770785402784,1.6766071393209823,bicycle,LeftTurn,No violation of traffic lights
119,2277,2871,595,1.83961735504195,4.725638387047308,car,LeftTurn,No violation of traffic lights
125,2432,2894,463,1.962834055362397,5.250607233641531,car,LeftTurn,No violation of traffic lights
135,2566,2664,99,1.7275513283083819,4.3782966971161095,car,LeftTurn,No violation of traffic lights
144,2720,2858,139,0.6475093802398584,1.6183270478408633,bicycle,LeftTurn,red-light running
147,2843,3115,273,0.7935660928709263,1.669742180119004,motorcycle,LeftTurn,No violation of traffic lights
150,2885,2988,104,0.8146241107355283,1.6549817800584194,motorcycle,LeftTurn,red-light running
151,2889,3014,126,0.701605423041832,1.7464664100621548,bicycle,LeftTurn,red-light running
154,2924,3034,111,2.01262082474012,5.110056296660322,car,LeftTurn,No violation of traffic lights
156,2952,3154,203,0.8748155490828469,1.6767678257590364,motorcycle,LeftTurn,No violation of traffic lights
167,3097,3212,116,0.8116847626309251,1.8058807826406895,motorcycle,LeftTurn,red-light running
174,3273,3348,76,1.8499260437610863,4.533742677818304,car,LeftTurn,No violation of traffic lights
180,3469,3568,100,1.830202186557239,4.601277561135796,car,LeftTurn,No violation of traffic lights
181,3482,3568,87,0.6854609213432746,1.6250133491092777,motorcycle,LeftTurn,No violation of traffic lights
184,3539,3746,208,0.7519144074397954,1.7424779805032689,motorcycle,LeftTurn,No violation of traffic lights
189,3594,3668,75,1.6933815103065493,4.3202185031244476,car,LeftTurn,yellow-light running
195,3743,3862,120,0.852373184212535,1.7064753046826784,motorcycle,LeftTurn,No violation of traffic lights
200,3913,4003,91,1.6870941805120983,4.229039335353046,car,LeftTurn,No violation of traffic lights
207,4108,4497,390,1.791436906351554,4.198934071155397,car,LeftTurn,No violation of traffic lights
211,4127,4224,98,1.8569302519389894,4.505266637627533,car,LeftTurn,No violation of traffic lights
217,4221,4320,100,0.8439669551254168,1.6430046665986133,motorcycle,LeftTurn,red-light running
221,4285,4366,82,1.9067027965153955,4.703629092654383,car,LeftTurn,yellow-light running
222,4390,4518,129,1.8669733563309525,4.780987679639191,car,LeftTurn,No violation of traffic lights
